Domain,Sub_domain,Question
금융보안법률,신용정보,"정보집합물의 결합 후, 데이터전문기관이 결합의뢰기관에 결합된 정보집합물을 전달하기 전 수행해야 할 조치로 옳은 것은?
1 결합키를 삭제하거나 대체한다.
2 결합된 정보집합물을 그대로 전달한다.
3 결합된 정보집합물에 새로운 결합키를 추가한다.
4 결합된 정보집합물을 암호화하지 않고 전달한다."
금융보안법률,신용정보,"신용정보의 정확성과 최신성을 유지하기 위해 신용정보회사 등이 따라야 할 기준과 절차를 정하는 기관은 무엇인가?
1 금융위원회
2 금융감독원
3 한국은행
4 신용정보원"
금융보안법률,신용정보,"다음 중 신용정보의 정확성 및 최신성 유지와 관련하여 삭제해야 하는 신용정보의 종류가 아닌 것은?
1 연체, 부도, 대위변제 및 대지급과 관련된 정보
2 신용질서 문란행위와 관련된 정보
3 법원의 파산선고ㆍ면책ㆍ복권 결정과 관련된 정보
4 금융거래 종료 후 10년이 지난 정보"
금융보안법률,신용정보,"신용정보제공ㆍ이용자가 다른 신용정보제공ㆍ이용자와 신용정보를 제공할 때 포함해야 하는 것은?
1 신용정보의 무단 접근 허용
2 신용정보 보안관리 대책
3 신용정보의 무단 변경
4 신용정보의 무단 파괴"
금융보안법률,신용정보,"다음 중 개인신용정보의 보유기간에 대한 예외 사항으로 옳지 않은 것은?
1 시장업무규정에서 정하는 기간 중 짧은 기간 이내
2 영 제15조제4항제2호의 신용정보는 해제사유 발생일부터 5년 이내
3 영 제15조제4항제3호 및 제6호의 신용정보는 등록사유 발생일부터 5년 이내
4 모든 개인신용정보는 금융거래 종료 후 7년 이내에 삭제해야 한다."
금융보안법률,신용정보,"신용정보회사가 폐업할 경우, 보유정보를 어떻게 처리해야 하는가?
1 금융위원회가 정하여 고시하는 바에 따라 처분하거나 폐기해야 한다.
2 금융위원회의 승인을 받아 보유정보를 타 회사에 양도해야 한다.
3 보유정보를 5년간 보관한 후 폐기해야 한다.
4 보유정보를 고객에게 반환해야 한다."
금융보안법률,신용정보,"신용정보회사 임원의 자격요건에 관한 설명으로 옳지 않은 것은?
1 미성년자는 임직원으로 채용될 수 없다.
2 파산선고를 받고 복권되지 않은 사람은 임직원으로 채용될 수 없다.
3 금고 이상의 실형을 선고받고 집행이 끝난 날부터 5년이 지나지 않은 사람은 임직원으로 채용될 수 없다.
4 금융위원회가 정하여 고시하는 업무에 미성년자를 채용할 수 있다."
금융보안법률,신용정보,"개인신용평가회사 및 그 임직원이 개인신용평가 업무를 수행할 때 고려해야 할 사항으로 옳지 않은 것은?
1 개인신용평가 결과의 정확성과 평가체계의 공정성
2 개인신용평가 과정의 투명성
3 개인신용평가 결과의 신속성
4 개인신용평가 과정의 공개성"
금융보안법률,신용정보,"개인사업자신용평가회사의 내부통제기준에 포함되어야 할 사항으로 옳은 것은?
1 평가조직과 영업조직의 통합
2 이해상충 방지
3 불공정행위의 허용
4 개인사업자의 특성에 맞지 않는 평가기준"
금융보안법률,신용정보,"기업신용조회회사가 기업 및 법인의 신용상태를 평가할 때 고려해야 할 사항으로 옳은 것은?
1 평가에 불이익이 발생할 수 있는 정보만 고려한다.
2 평가에 혜택을 줄 수 있는 정보만 고려한다.
3 평가에 불이익과 혜택을 줄 수 있는 정보를 모두 고려한다.
4 평가에 관련된 모든 정보를 무시한다."
금융보안법률,신용정보,"신용조사회사의 임직원이 신용정보를 조사할 때 지켜야 할 사항으로 옳은 것은?
1 조사 대상자에게 신용조사회사의 명함을 제공해야 한다.
2 신용조사업에 종사하고 있음을 나타내는 증표를 지니고 상대방에게 내보여야 한다.
3 조사 대상자에게 조사 결과를 즉시 통보해야 한다.
4 조사 대상자에게 조사 자료의 제공을 요구해야 한다."
금융보안법률,신용정보,"신용정보집중기관이 공공기관으로부터 제공받은 신용정보를 제공할 수 있는 대상은?
1 대통령령으로 정하는 신용정보의 이용자
2 모든 개인 및 법인
3 외국 정부 기관
4 금융위원회"
금융보안법률,신용정보,"주민등록전산정보자료 요청 시 필요한 절차로 옳은 것은?
1 행정안전부장관의 심사
2 금융위원회위원장의 심사
3 대통령령에 따른 심사
4 국회의 심사"
금융보안법률,신용정보,"신용정보집중기관으로 허가를 받기 위해 갖추어야 할 요건으로 옳지 않은 것은?
1 「민법」 제32조에 따라 설립된 비영리법인일 것
2 신용정보를 집중관리ㆍ활용하는 데 있어서 공공성과 중립성을 갖출 것
3 대통령령으로 정하는 시설ㆍ설비 및 인력을 갖출 것
4 금융위원회로부터 사전 승인을 받을 것"
금융보안법률,신용정보,"종합신용정보집중기관의 주요 업무로 옳지 않은 것은 무엇인가?
1 금융기관 전체로부터의 신용정보 집중관리 및 활용
2 공공기관으로부터 수집한 신용정보의 집중관리 및 활용
3 개인신용평가회사의 신용정보 제공 의무 이행 실태 조사
4 신용정보공동전산망의 구축 및 유지 관리"
금융보안법률,신용정보,"신용정보집중관리위원회의 구성에 대한 설명으로 옳은 것은?
1 위원장은 금융위원회에서 임명한다.
2 위원회는 10명 이내의 위원으로 구성된다.
3 위원회는 위원장 1명을 포함한 15명 이내의 위원으로 구성된다.
4 위원회는 금융위원회 산하에 설치된다."
금융보안법률,신용정보,"신용정보집중관리위원회의 운영에 관한 설명으로 옳지 않은 것은?
1 위원회는 소위원회를 둘 수 있다.
2 위원회의 구성 및 운영에 필요한 사항은 종합신용정보집중기관의 정관으로 정한다.
3 위원회는 신용정보의 집중관리ㆍ활용에 필요한 사항을 결정한다.
4 위원회는 금융위원회의 결정 사항을 변경할 수 있다."
금융보안법률,신용정보,"개인신용평가체계 검증위원회의 주요 업무에 해당하지 않는 것은 무엇인가?
1 개인신용평가회사의 평가에 사용되는 기초정보에 관한 심의
2 개인신용평가회사의 평가모형의 예측력에 관한 심의
3 개인신용평가회사의 경영상 비밀 공개
4 대통령령으로 정하는 유사한 사항에 관한 심의"
금융보안법률,신용정보,"데이터전문기관의 업무에 해당하지 않는 것은 무엇인가?
1 신용정보회사등이 보유하는 정보집합물과 제3자가 보유하는 정보집합물 간의 결합 및 전달
2 신용정보회사등의 익명처리에 대한 적정성 평가
3 금융위원회가 정하여 고시하는 업무
4 신용정보의 정확성 및 최신성의 유지"
금융보안법률,신용정보,"채권추심업에 종사하는 임직원이나 위임직채권추심인이 채권추심업무를 하려는 경우, 반드시 지녀야 하는 것은 무엇인가?
1 채권추심업무에 대한 허가증
2 채권추심업에 종사함을 나타내는 증표
3 채권추심업무에 대한 교육 수료증
4 채권추심업무에 대한 계약서"
금융보안법률,신용정보,"신용정보법 제27조의2에 따르면, 다음 중 무허가 채권추심업자에 대한 업무위탁이 금지된 주체는?
1 개인 채무자
2 대통령령으로 정하는 여신금융기관
3 일반 소비자
4 채권추심회사"
금융보안법률,신용정보,"무허가 채권추심업자에 대한 업무위탁 금지 규정은 어떤 법률에 의해 신설되었는가?
1 신용정보의 이용 및 보호에 관한 법률
2 개인정보 보호법
3 전자금융거래법
4 금융실명거래 및 비밀보장에 관한 법률"
금융보안법률,신용정보,"개인신용정보의 제공ㆍ활용에 대한 동의 절차에서 신용정보제공ㆍ이용자가 고려해야 할 사항으로 옳지 않은 것은?
1 신용정보주체가 동의사항을 이해할 수 있도록 쉬운 용어를 사용해야 한다.
2 정보활용 동의 사항과 금융거래 관계의 설정 및 유지 사항을 명확히 구분해야 한다.
3 신용정보주체가 동의하지 않을 경우, 모든 고지사항을 생략할 수 있다.
4 정보활용의 목적별로 동의 사항을 구분하여 개별 동의를 받을 수 있어야 한다."
금융보안법률,신용정보,"개인신용정보를 이용할 수 있는 경우로 적절한 것은?
1 신용정보주체의 동의 없이 상거래 관계를 설정하기 위한 경우
2 신용정보주체가 직접 제공한 정보를 상품 구매 권유 목적으로 이용하는 경우
3 신용정보주체가 신청한 금융거래의 설정 및 유지 여부 판단을 위한 경우
4 신용정보주체의 질병 정보를 수집하여 제3자에게 제공하는 경우"
금융보안법률,신용정보,"다음 중 개인신용정보를 이용할 수 있는 경우에 해당하지 않는 것은?
1 신용정보주체의 동의를 받은 경우
2 신용정보주체가 직접 제공한 정보를 제공받은 목적으로 이용하는 경우
3 대통령령으로 정하는 경우
4 상품과 서비스를 소개하거나 구매를 권유할 목적으로 이용하는 경우"
금융보안법률,신용정보,"개인신용정보의 전송요구에 관한 신용정보법 제33조의2에 따르면, 개인인 신용정보주체가 자신의 개인신용정보를 전송 요구할 수 있는 대상이 아닌 것은?
1 본인신용정보관리회사
2 대통령령으로 정하는 신용정보제공ㆍ이용자
3 개인신용평가회사
4 금융위원회"
금융보안법률,신용정보,"개인신용정보의 전송요구에 관한 신용정보법 제33조의2에 따르면, 신용정보제공ㆍ이용자가 전송요구를 받은 경우, 전송해야 하는 정보의 조건이 아닌 것은?
1 신용정보주체로부터 수집한 정보
2 신용정보주체가 제공한 정보
3 신용정보제공ㆍ이용자가 별도로 생성한 정보
4 신용정보주체와의 권리ㆍ의무 관계에서 생성된 정보"
금융보안법률,신용정보,"신용정보회사 등이 개인식별정보를 수집, 이용 및 제공할 때 준용해야 하는 신용정보법 조항은 무엇인가?
1 제12조, 제30조, 제31조
2 제15조, 제32조, 제33조
3 제20조, 제25조, 제28조
4 제10조, 제22조, 제29조"
금융보안법률,신용정보,"신용정보법 제35조에 따르면, 신용정보주체가 자신의 신용정보 이용 및 제공 사실을 조회할 수 있도록 해야 하는 기간은 어떻게 정해지는가?
1 신용정보주체가 요청한 즉시
2 금융위원회가 정하여 고시하는 기간 이내
3 매년 1회
4 신용정보주체가 동의한 경우에만"
금융보안법률,신용정보,"신용정보법 제35조에 의거하여 신용정보주체가 자신의 신용정보 조회를 요청할 경우, 신용정보회사가 부담할 수 있는 비용은 무엇인가?
1 조회 비용 전액
2 조회 비용의 절반
3 조회 비용을 신용정보주체에게 전가할 수 있다
4 조회 비용을 정부가 부담한다"
금융보안법률,신용정보,"개인신용평점 하락 가능성에 대한 설명의무와 관련하여, 다음 중 대통령령으로 정하는 사항에 해당하지 않는 것은?
1 개인신용평점 하락 시 불이익 발생 가능성이 있는 금융거래 종류
2 평균적으로 연체율이 높은 금융권역의 신용공여가 은행 등 다른 금융권역의 신용공여보다 신용점수가 더 큰 폭으로 하락할 수 있다는 사실
3 평균적으로 연체율이 높은 형태의 신용공여가 일반적인 신용공여보다 신용점수가 더 큰 폭으로 하락할 수 있다는 사실
4 개인신용평점 하락 시 금융기관의 대출 금리가 인상될 수 있다는 사실"
